"age","chronicCondition","state","prevalence","gender","year"
"Less than 65 Years","Heart Failure","Montana ",5.57,"Female","2013"
"Less than 65 Years","Heart Failure","Nebraska ",7.52,"Female","2013"
"Less than 65 Years","Heart Failure","Nevada ",8.66,"Female","2013"
"Less than 65 Years","Heart Failure","New Hampshire ",3.97,"Female","2013"
"Less than 65 Years","Heart Failure","New Jersey ",9.84,"Female","2013"
"Less than 65 Years","Heart Failure","New Mexico ",6.9,"Female","2013"
"Less than 65 Years","Heart Failure","New York ",7.93,"Female","2013"
"Less than 65 Years","Heart Failure","North Carolina ",10,"Female","2013"
"Less than 65 Years","Heart Failure","North Dakota ",6.56,"Female","2013"
"Less than 65 Years","Heart Failure","Ohio ",10.37,"Female","2013"
"Less than 65 Years","Heart Failure","Oklahoma ",12,"Female","2013"
"Less than 65 Years","Heart Failure","Oregon ",6.48,"Female","2013"
"Less than 65 Years","Heart Failure","Pennsylvania ",7.3,"Female","2013"
"Less than 65 Years","Heart Failure","Puerto Rico ",10,"Female","2013"
"Less than 65 Years","Heart Failure","Rhode Island ",5.42,"Female","2013"
"Less than 65 Years","Heart Failure","South Carolina ",9.96,"Female","2013"
"Less than 65 Years","Heart Failure","South Dakota ",6.97,"Female","2013"
"Less than 65 Years","Heart Failure","Tennessee ",10.74,"Female","2013"
"Less than 65 Years","Heart Failure","Texas ",13.33,"Female","2013"
"Less than 65 Years","Heart Failure","Utah ",6.44,"Female","2013"
"Less than 65 Years","Heart Failure","Vermont ",3.46,"Female","2013"
"Less than 65 Years","Heart Failure","Virgin Islands ",6.27,"Female","2013"
"Less than 65 Years","Heart Failure","Virginia ",8.8,"Female","2013"
"Less than 65 Years","Heart Failure","Washington ",6.49,"Female","2013"
"Less than 65 Years","Heart Failure","West Virginia ",8.33,"Female","2013"
"Less than 65 Years","Heart Failure","Wisconsin ",6.38,"Female","2013"
"Less than 65 Years","Heart Failure","Wyoming ",6.7,"Female","2013"
"Less than 65 Years","Heart Failure","Unknown ",6.07,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","National ",1.88,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Alabama ",1.09,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Alaska ",3.04,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Arizona ",1.88,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Arkansas ",1.46,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","California ",2.67,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Colorado ",1.97,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Connecticut ",2.48,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Delaware ",2.48,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","District of Columbia ",NA,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Florida ",2.45,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Georgia ",1.59,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Hawaii ",3.03,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Idaho ",1.61,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Illinois ",1.38,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Indiana ",1.23,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Iowa ",1.16,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Kansas ",1.91,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Kentucky ",1.43,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Louisiana ",1.99,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Maine ",1.38,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Maryland ",2.38,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Massachusetts ",2.96,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Michigan ",1.5,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Minnesota ",1.46,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Mississippi ",1.15,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Missouri ",1.9,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Montana ",1.96,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Nebraska ",1.35,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Nevada ",2.53,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","New Hampshire ",1.6,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","New Jersey ",2.15,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","New Mexico ",2.14,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","New York ",1.69,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","North Carolina ",1.57,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","North Dakota ",1.43,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Ohio ",1.47,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Oklahoma ",2.01,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Oregon ",2.6,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Pennsylvania ",1.83,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Puerto Rico ",1.22,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Rhode Island ",2.34,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","South Carolina ",1.19,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","South Dakota ",1.2,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Tennessee ",1.91,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Texas ",2.52,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Utah ",1.27,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Vermont ",1.67,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Virgin Islands ",NA,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Virginia ",1.66,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Washington ",2.65,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","West Virginia ",1.22,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Wisconsin ",1.25,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Wyoming ",1.62,"Female","2013"
"Less than 65 Years","Hepatitis (Chronic Viral B & C)","Unknown ",0.78,"Female","2013"
"Less than 65 Years","Hyperlipidemia","National ",31.28,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Alabama ",34.25,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Alaska ",19.44,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Arizona ",27.38,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Arkansas ",26.99,"Female","2013"
"Less than 65 Years","Hyperlipidemia","California ",27.11,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Colorado ",20.92,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Connecticut ",31.58,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Delaware ",39.58,"Female","2013"
"Less than 65 Years","Hyperlipidemia","District of Columbia ",28.92,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Florida ",37.91,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Georgia ",33.82,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Hawaii ",30.31,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Idaho ",21.94,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Illinois ",32.63,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Indiana ",30.64,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Iowa ",27.91,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Kansas ",27.19,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Kentucky ",37.15,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Louisiana ",32.5,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Maine ",30.33,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Maryland ",33.8,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Massachusetts ",27.75,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Michigan ",32.39,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Minnesota ",21.06,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Mississippi ",31.16,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Missouri ",32.01,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Montana ",18.42,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Nebraska ",24.35,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Nevada ",29.59,"Female","2013"
"Less than 65 Years","Hyperlipidemia","New Hampshire ",26.29,"Female","2013"
"Less than 65 Years","Hyperlipidemia","New Jersey ",34.8,"Female","2013"
"Less than 65 Years","Hyperlipidemia","New Mexico ",25.03,"Female","2013"
"Less than 65 Years","Hyperlipidemia","New York ",32.17,"Female","2013"
"Less than 65 Years","Hyperlipidemia","North Carolina ",36.41,"Female","2013"
"Less than 65 Years","Hyperlipidemia","North Dakota ",22.43,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Ohio ",33.17,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Oklahoma ",28.28,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Oregon ",23.39,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Pennsylvania ",30.18,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Puerto Rico ",34.68,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Rhode Island ",32.67,"Female","2013"
"Less than 65 Years","Hyperlipidemia","South Carolina ",35.49,"Female","2013"
"Less than 65 Years","Hyperlipidemia","South Dakota ",22.59,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Tennessee ",33.58,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Texas ",34.4,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Utah ",17.11,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Vermont ",23.12,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Virgin Islands ",22.25,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Virginia ",32.84,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Washington ",21.35,"Female","2013"
"Less than 65 Years","Hyperlipidemia","West Virginia ",39.33,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Wisconsin ",27.03,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Wyoming ",17.6,"Female","2013"
"Less than 65 Years","Hyperlipidemia","Unknown ",15.31,"Female","2013"
"Less than 65 Years","Hypertension","National ",41.02,"Female","2013"
"Less than 65 Years","Hypertension","Alabama ",51.76,"Female","2013"
"Less than 65 Years","Hypertension","Alaska ",30.16,"Female","2013"
"Less than 65 Years","Hypertension","Arizona ",33.93,"Female","2013"
"Less than 65 Years","Hypertension","Arkansas ",43.98,"Female","2013"
"Less than 65 Years","Hypertension","California ",34.99,"Female","2013"
"Less than 65 Years","Hypertension","Colorado ",28.79,"Female","2013"
"Less than 65 Years","Hypertension","Connecticut ",36.4,"Female","2013"
"Less than 65 Years","Hypertension","Delaware ",45.54,"Female","2013"
"Less than 65 Years","Hypertension","District of Columbia ",53.52,"Female","2013"
"Less than 65 Years","Hypertension","Florida ",44.72,"Female","2013"
"Less than 65 Years","Hypertension","Georgia ",50.82,"Female","2013"
"Less than 65 Years","Hypertension","Hawaii ",33.18,"Female","2013"
"Less than 65 Years","Hypertension","Idaho ",29.53,"Female","2013"
"Less than 65 Years","Hypertension","Illinois ",43.4,"Female","2013"
"Less than 65 Years","Hypertension","Indiana ",42.23,"Female","2013"
"Less than 65 Years","Hypertension","Iowa ",34.1,"Female","2013"
"Less than 65 Years","Hypertension","Kansas ",37.77,"Female","2013"
"Less than 65 Years","Hypertension","Kentucky ",47.58,"Female","2013"
"Less than 65 Years","Hypertension","Louisiana ",52.62,"Female","2013"
"Less than 65 Years","Hypertension","Maine ",28.93,"Female","2013"
"Less than 65 Years","Hypertension","Maryland ",45.22,"Female","2013"
"Less than 65 Years","Hypertension","Massachusetts ",31.28,"Female","2013"
"Less than 65 Years","Hypertension","Michigan ",42.71,"Female","2013"
"Less than 65 Years","Hypertension","Minnesota ",26.21,"Female","2013"
"Less than 65 Years","Hypertension","Mississippi ",54.91,"Female","2013"
"Less than 65 Years","Hypertension","Missouri ",42.91,"Female","2013"
"Less than 65 Years","Hypertension","Montana ",27.06,"Female","2013"
"Less than 65 Years","Hypertension","Nebraska ",33.81,"Female","2013"
"Less than 65 Years","Hypertension","Nevada ",38.23,"Female","2013"
"Less than 65 Years","Hypertension","New Hampshire ",25.51,"Female","2013"
"Less than 65 Years","Hypertension","New Jersey ",39.96,"Female","2013"
"Less than 65 Years","Hypertension","New Mexico ",33.06,"Female","2013"
"Less than 65 Years","Hypertension","New York ",35.21,"Female","2013"
"Less than 65 Years","Hypertension","North Carolina ",48.76,"Female","2013"
"Less than 65 Years","Hypertension","North Dakota ",27.72,"Female","2013"
"Less than 65 Years","Hypertension","Ohio ",42.74,"Female","2013"
"Less than 65 Years","Hypertension","Oklahoma ",45.74,"Female","2013"
"Less than 65 Years","Hypertension","Oregon ",29.43,"Female","2013"
"Less than 65 Years","Hypertension","Pennsylvania ",35.18,"Female","2013"
"Less than 65 Years","Hypertension","Puerto Rico ",46.74,"Female","2013"
"Less than 65 Years","Hypertension","Rhode Island ",35.1,"Female","2013"
"Less than 65 Years","Hypertension","South Carolina ",49.31,"Female","2013"
"Less than 65 Years","Hypertension","South Dakota ",30.57,"Female","2013"
"Less than 65 Years","Hypertension","Tennessee ",47.29,"Female","2013"
"Less than 65 Years","Hypertension","Texas ",47.4,"Female","2013"
"Less than 65 Years","Hypertension","Utah ",26.14,"Female","2013"
"Less than 65 Years","Hypertension","Vermont ",25.16,"Female","2013"
"Less than 65 Years","Hypertension","Virgin Islands ",37.47,"Female","2013"
"Less than 65 Years","Hypertension","Virginia ",44.06,"Female","2013"
"Less than 65 Years","Hypertension","Washington ",28.07,"Female","2013"
"Less than 65 Years","Hypertension","West Virginia ",46.63,"Female","2013"
"Less than 65 Years","Hypertension","Wisconsin ",30.5,"Female","2013"
"Less than 65 Years","Hypertension","Wyoming ",27.93,"Female","2013"
"Less than 65 Years","Hypertension","Unknown ",21.87,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","National ",15.2,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Alabama ",16.53,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Alaska ",8.69,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Arizona ",12.08,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Arkansas ",17.83,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","California ",12.85,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Colorado ",8.77,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Connecticut ",11.68,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Delaware ",17.74,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","District of Columbia ",15.38,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Florida ",22.01,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Georgia ",15.58,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Hawaii ",11.05,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Idaho ",8.55,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Illinois ",16.2,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Indiana ",16.24,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Iowa ",11.19,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Kansas ",13.35,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Kentucky ",19.06,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Louisiana ",19.81,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Maine ",9.01,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Maryland ",16.69,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Massachusetts ",9.49,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Michigan ",19.69,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Minnesota ",7.17,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Mississippi ",17.48,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Missouri ",16,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Montana ",7.16,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Nebraska ",11.61,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Nevada ",14.2,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","New Hampshire ",7.19,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","New Jersey ",17.66,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","New Mexico ",10.32,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","New York ",15.03,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","North Carolina ",14.85,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","North Dakota ",9.37,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Ohio ",16.3,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Oklahoma ",18.94,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Oregon ",8.77,"Female","2013"
"Less than 65 Years","Ischemic Heart Disease","Pennsylvania ",12.87,"Female","2013"
